"index","AAPL_Daily_Adj._Open-Adj._Close_P_Delta","AAPL_Daily_Adj._Open-Adj._Close_P_Delta","AAPL_AfterHours_Adj._Close-Adj._Open_P_Delta","AAPL_Adj._Open","AAPL_Adj._High","AAPL_Adj._Low","AAPL_Adj._Close","AAPL_Adj._Volume","AAPL_25-day_Adj._Close_MA","AAPL_100-day_Adj._Close_MA","GOOG_Daily_Adj._Open-Adj._Close_P_Delta","GOOG_AfterHours_Adj._Close-Adj._Open_P_Delta","GOOG_Adj._Open","GOOG_Adj._High","GOOG_Adj._Low","GOOG_Adj._Close","GOOG_Adj._Volume","GOOG_25-day_Adj._Close_MA","GOOG_100-day_Adj._Close_MA","MSFT_Daily_Adj._Open-Adj._Close_P_Delta","MSFT_AfterHours_Adj._Close-Adj._Open_P_Delta","MSFT_Adj._Open","MSFT_Adj._High","MSFT_Adj._Low","MSFT_Adj._Close","MSFT_Adj._Volume","MSFT_25-day_Adj._Close_MA","MSFT_100-day_Adj._Close_MA","INTC_Daily_Adj._Open-Adj._Close_P_Delta","INTC_AfterHours_Adj._Close-Adj._Open_P_Delta","INTC_Adj._Open","INTC_Adj._High","INTC_Adj._Low","INTC_Adj._Close","INTC_Adj._Volume","INTC_25-day_Adj._Close_MA","INTC_100-day_Adj._Close_MA"
3307893,-0.0128240109,0.0066225166,-0.0091023792,108.4108859881,109.1485088176,107.397883969,109.1288388755,26404077,103.6696431398,102.9147560677,0.0134824741,-0.0004291327,735.77,746.24,735.56,745.69,1053713,730.2052,729.1511,0.0139808683,-0.0045355588,53.2861153313,54.109521087,53.1390785892,54.0311014912,21188682,52.641114156,52.0574845367,0.0034407257,-0.0059226933,31.2159525292,31.4698201444,31.0206697483,31.3233580587,15740607,30.966576418,31.1045499702
3309333,-0.0022954733,-0.0128240109,0.0034088815,108.1355067984,108.5977504383,106.3366905917,106.7487758791,31801870,103.976100838,102.846419505,-0.0068288233,0.0049846004,745.37,746.9999,736.28,740.28,1453185,731.0624,729.1999,-0.007472207,0.0038560411,53.7860402544,53.8252500523,53.1586834881,53.384139826,19225092,52.7003209508,52.0726295138,-0.0106616494,0.0066561014,31.1378394169,31.1476035559,30.6105759084,30.8058586893,23738226,31.0060235397,31.0945772217
3310773,0.0004588419,-0.0022954733,0.0028529358,107.1126698083,107.9584773194,106.3848819499,106.8667955318,23581740,104.2577744091,102.7830782407,-0.0064787559,0.0052357438,743.97,745.45,735.55,739.15,1290787,732.1316,729.2791,-0.0045728919,0.0012862918,53.5899912649,54.1879406827,53.2469055334,53.3449300281,22167223,52.7814852325,52.0905728835,-0.004093199,0.0085361998,31.0109056093,31.2647732244,30.737509716,30.8839718017,17031882,31.0470329237,31.0898376558
3315093,0.0100603622,0.0004588419,0.0029352412,107.1716796346,108.7846148884,107.0339900398,107.2208544899,29407518,104.4942071134,102.7563417828,-0.0093133428,0.002581171,743.02,745,736.05,736.1,1220088,733.14,729.4701,-0.0033033584,0.0011047689,53.4135471744,54.0605088396,53.2273006345,53.2371030839,21414227,52.8708835716,52.1120786973,-0.0072100313,0.006630881,31.1476035559,31.5772256739,30.9132642188,30.9230283578,19707683,31.0876517422,31.0882953836
3316533,0.0111913357,0.0100603622,0.0032596885,107.5355735638,108.6764302067,106.8667955318,108.6174203804,27232325,104.8313499213,102.7256204401,0.006897019,0.0081685933,738,743.83,731.01,743.09,1352992,735.0572,729.6114,0.0051498988,0.008600183,53.2959177808,53.6978182091,52.697968363,53.570386366,24944288,53.01282304,52.1279743022,-0.0006273526,0.0034526051,31.1280752778,31.1866601121,30.6398683255,31.1085469997,16774210,31.1235837739,31.0887050816
3317973,0.0043003046,0.0111913357,-0.0037486612,108.9714793385,110.4860648817,108.9714793385,110.1910157499,33257316,105.2644820468,102.7153794727,0.0034171606,0.003046347,749.16,754.38,744.261,751.72,1707641,737.3672,729.8756,0.0041727141,-0.0023486902,54.0311014912,54.3423292619,53.8056451533,54.256557829,20817961,53.1578992922,52.1549372683,0.0050046919,-0.0108932462,31.2159525292,31.4209994492,31.1964242511,31.3721787539,19968076,31.1849025671,31.0865247758
3319413,-0.0201587726,0.0043003046,8.92061E-05,109.7779469654,110.535239737,109.4927328047,110.2500255762,25473923,105.6964339757,102.670512278,-0.0010742563,0.0010355815,754.01,757.31,752.705,753.2,1135271,739.2856,730.0076,0.0025353133,-0.001083815,54.1291259859,54.4771129422,53.9820892438,54.2663602785,20877108,53.2567079829,52.1734324614,0.0006293266,-0.0003144654,31.0304338873,31.1329573473,30.8058586893,31.0499621654,21620893,31.2214204471,31.0760895501
3320853,-0.0129488475,-0.0201587726,-0.0087391898,110.2598605473,110.4467249974,107.9191374351,108.0371570879,46938969,106.0379041709,102.5889407526,0.0066580015,0.0019235837,753.98,761,752.6938,759,1809332,741.1328,730.2135,0.0063291139,-0.0028751123,54.2075455817,54.815297449,54.0212990417,54.5506313132,28793753,53.3978632553,52.1938943174,-0.0103806228,-0.0009535919,31.0401980264,31.1329573473,30.6398683255,30.7179814379,28782769,31.2296223239,31.051301172
3325173,-0.008991472,-0.0129488475,0.0037216226,107.0929998661,107.1520096925,105.1751805096,105.7062689468,60821461,106.2432583666,102.4789735432,0.0080872104,0.0037828883,760.46,768.05,757.3,766.61,1558848,742.7244,730.3136,0.0174806271,0.0030109812,54.3937921217,55.4720615636,54.1193235364,55.3446297205,23785950,53.5307844701,52.2198626921,0.0069996818,0.0015797788,30.6886890207,30.9718490531,30.6398683255,30.9035000798,21566599,31.2253261027,31.024883766
3326613,0.0045948987,-0.008991472,-0.0025254887,106.0996677892,106.2176874419,104.4768975643,105.1456755964,32384879,106.4159604584,102.3785629849,-0.0202466505,0.0053983792,769.51,769.9,749.33,753.93,2030526,743.662,730.2931,-0.0042380364,-0.0017733641,55.5112713615,55.6485056541,54.5800386616,55.2760125742,29596827,53.6570400193,52.2451448955,-0.0031545741,-0.0088607595,30.952320775,31.0597263045,30.6593966036,30.8546793845,33619314,31.2319657173,30.9997202602
3328053,-0.008977836,0.0045948987,-0.0018668907,104.8801313778,106.3062021814,104.3097030563,105.3620449597,30611030,106.5162771632,102.2692621069,-0.0070316623,0.0036005155,758,758.1315,750.01,752.67,1529217,744.6356,730.337,-0.0124356013,0.0037776579,55.1779880794,55.3838395184,54.3888908969,54.4918166164,36195714,53.7354596151,52.2620011076,0.0217113665,-0.001875,30.5812834912,31.4991125615,30.5129345179,31.2452449464,57629791,31.2456355119,30.9796238148
3329493,0.0063803447,-0.008977836,-0.0090591677,105.1653455385,105.1653455385,103.7786146191,104.2211883168,31552525,106.5162771632,102.1568676283,0.0049776272,-0.0432594778,755.38,760.45,749.55,759.14,3060490,745.5576,730.4469,-0.0003584229,-0.069379706,54.6976680553,55.1191733826,54.3202737506,54.6780631564,38909096,53.7915296261,52.2861707472,0.0009392611,-0.0071942446,31.1866601121,31.3038297806,31.0597263045,31.2159525292,28431358,31.2565713477,30.9583633916
3330933,0.0007619048,0.0063803447,-0.0064345193,103.2770310951,104.7227718408,102.8934672238,103.9359741561,33683121,106.5115563771,102.0437731168,-0.0103676167,-0.0037146792,726.3,736.12,713.61,718.77,5951938,744.7972,730.132,-0.0025043344,0,50.8845152106,51.3939485097,49.7670359707,50.7570833674,126834091,53.6786054082,52.2687944623,-0.0031505986,-0.0088495575,30.9913773312,31.1085469997,30.4836421008,30.8937359407,29625641,31.2432921185,30.9337840188
3335253,0.0042344336,0.0007619048,-0.0111343738,103.267196124,103.9064692429,102.7852825421,103.3458758925,28031588,106.4785108744,101.9199842895,0.0098449937,0.0031390445,716.1,723.93,715.59,723.15,1959179,744.2192,729.9375,0.006373117,0.0028785262,50.7570833674,51.100169099,50.6100466254,51.0805642,33226948,53.6244958871,52.2505647641,0.0009566327,0,30.6203400474,30.7570379941,30.4592317532,30.6496324646,19315711,31.1929091611,30.9037633157
3336693,0.0189583333,0.0042344336,-0.0800191663,102.1951842786,103.5622452558,102.1951842786,102.6279230052,56016165,106.417140655,101.7984069535,-0.0238206832,-0.0012003276,725.42,725.766,703.0264,708.14,2744587,742.8612,729.3485,-0.0156907769,0.000777605,51.2276009421,51.3158229874,50.0807143539,50.4238000854,33532636,53.5296081762,52.2172989658,0.0003185728,-0.0047770701,30.6496324646,30.952320775,30.4348214056,30.6593966036,20976362,31.1561959983,30.8707431746
3338133,-0.0284806885,0.0189583333,-0.0021468002,94.4157221705,97.0809993277,94.1010030966,96.2056869034,114602142,106.0670156852,101.6229765079,-0.0020500785,0.003428539,707.29,708.98,692.3651,705.84,3098587,741.4648,728.7831,-0.0104895105,-0.0062819003,50.4630098833,50.4826147822,49.5513820824,49.9336776118,43369256,53.4068815088,52.1792292814,0.016,-0.0094488189,30.5129345179,31.0499621654,30.4543496836,31.0011414702,20006239,31.1339337612,30.8436568591
3339573,-0.0026598574,-0.0284806885,-0.0088579563,95.9991525111,96.2646967297,92.6946022351,93.2650305566,82242690,105.6224749934,101.4287043964,-0.0243413436,-0.0004630836,708.26,714.17,689.55,691.02,2867255,739.5832,728.1679,-0.014223627,-0.0110220441,49.6199992287,49.7670359707,48.5809395846,48.9142228667,43134846,53.2472976314,52.140796249,-0.0108108108,-0.0080360013,30.7082172988,30.962084914,30.2981234589,30.3762365713,25146389,31.0991734262,30.8179674092
3341013,-0.0034587346,-0.0026598574,0.002400256,92.4388929876,93.1568458749,90.9833172708,92.1930187111,68531478,105.1531501744,101.1862459091,0.0033444332,0.0066665705,690.7,697.62,689,693.01,2487673,737.8916,727.4299,0.0105369807,0.0026067776,48.3750881457,49.2573085982,48.3750881457,48.8848155182,48411684,53.0771271085,52.085424241,-0.0187945561,0.0056142668,30.1321330951,30.1418972342,29.3900585277,29.5658130305,36443747,31.0366829363,30.7755115802
3345333,0.010403397,-0.0034587346,0.0059803503,92.4143055599,92.5274077271,90.8751325891,92.0946690005,48160104,104.6987745115,100.9501406591,0.0008313863,-0.0019191934,697.63,700.64,691,698.21,1645265,736.4788,726.7795,0.0122,-0.005334914,49.0122473614,49.7474310718,48.7964954485,49.6101967792,33114539,52.9622424007,52.0382794317,0.0052545156,-0.0065338125,29.7318033943,29.9661427314,29.6439261429,29.888029619,21086632,30.9862999789,30.7357939984
3346773,-0.0106092437,0.010403397,0.0002101282,92.6454273798,94.160012923,92.1340088848,93.6092545437,56831277,104.2070259585,100.7296703802,-0.0064717953,-0.002700907,696.87,697.84,692,692.36,1543785,734.3824,726.0794,-0.0111243544,0.0012053033,49.3455306434,49.4141477897,48.6201493825,48.796593473,26460244,52.7689380971,51.9831932666,-0.001644196,0.0023974726,29.6927468381,29.8392089238,29.3802943886,29.6439261429,27111147,30.9074057354,30.6959097995
3348213,-0.0080851064,-0.0106092437,0.0040837252,93.6289244858,94.3173724599,92.2716984796,92.6355924088,41025475,103.6023719377,100.524995316,0.0075453663,0.0028748024,690.49,699.75,689.01,695.7,1693525,732.1892,725.5203,0.0006019262,0,48.8554081698,49.0710620582,48.4829150899,48.8848155182,24257556,52.5658313441,51.9368737492,-0.0106065628,0.0006700168,29.714996645,29.7543933923,29.2520848644,29.3998226667,23278779,30.8058586893,30.6530038634
3349653,-0.0069615508,-0.0080851064,0.0013942514,93.01389071,93.0831563733,91.7077382022,92.2618635085,35890500,103.005192495,100.3112026908,0.0053461373,-0.00434826,697.7,702.3199,695.72,701.43,1683507,730.4484,725.04,0.0014036495,-0.0004004806,48.8848155182,49.3063208455,48.7475812256,48.9534326645,25390718,52.3584115132,51.8884175837,0.0010043522,-0.0096989967,29.4195210404,29.5672588427,29.3013307985,29.4490686008,23393270,30.7203418408,30.6109775216
3351093,-0.0022580645,-0.0069615508,0.0030198447,92.3904997404,92.4696604984,90.8864453374,91.7473185812,43699886,102.348091371,100.1215137311,0.0182422177,0.0012374845,698.38,711.86,698.1067,711.12,1829291,728.8968,724.7625,0.0094150641,0.0019845207,48.9338277656,49.3945428908,48.6789640793,49.3945428908,24787301,52.1553047602,51.8561504921,0.0145221209,0.0013315579,29.163442183,29.6559015241,29.0747995015,29.5869572163,19632199,30.6364348813,30.5751692525
3355413,0.0009643202,-0.0022580645,0.0058195926,92.0243812344,92.7863035306,91.6186823494,91.8165842445,32936436,101.6493068042,99.939365047,0.0012640449,0.0054004769,712,718.71,710,712.9,1510289,727.6012,724.4138,-0.0083184789,0.0051927302,49.4925673855,49.5856906555,49.0122473614,49.0808645077,17951598,51.9451402435,51.8102340469,-0.0093085106,0.0067114094,29.6263539636,29.714996645,29.3111799853,29.3505767326,16888275,30.5606481528,30.5350615039
3356853,-0.0103765511,0.0009643202,0.0006422608,92.3509193613,92.5884016355,91.1437178011,92.4399752141,33686836,101.0269931247,99.7829170747,0.0089710499,0.0003180398,716.75,723.5,715.72,723.18,1569591,727.0164,724.2116,0.0137095172,0.0021560172,49.335728194,50.0905168033,49.1984939013,50.0120972075,22890966,51.806337559,51.7730458971,0.0046666667,0.00066357,29.5475604691,29.7248458319,29.3702751062,29.6854490846,17013816,30.5021619739,30.491430834
3358293,-0.0256686799,-0.0103765511,0.0022700249,92.4993457827,92.5884016355,91.4900461175,91.5395215913,28719109,100.3234204333,99.6091496004,-0.0112246167,0.0024745208,723.41,724.48,712.8,715.29,1692063,725.8004,723.7836,-0.0015646392,0.0029382958,50.1199241517,50.7570833674,49.9924923086,50.041504556,24039140,51.6467536815,51.72709933,-0.0033156499,0.00166334,29.7051474582,29.7888655462,29.5180129086,29.60665559,15754233,30.4334938752,30.4458508245
3359733,0.0057777778,-0.0256686799,-0.0037635599,91.7473185812,91.8066891497,88.5314127854,89.3922860292,76314690,99.6291608393,99.4369960283,-0.0052296879,-0.0019346427,717.06,719.25,709,713.31,1361332,724.7216,723.4224,0.0060546875,-0.0013589594,50.188541298,50.7864907159,49.9140727128,50.4924172317,24102781,51.5310847778,51.68984745,-0.0116240452,0.0033602151,29.6559015241,29.7839409528,29.1240454357,29.3111799853,20826694,30.373706727,30.4010906243
3361173,0.0161272865,0.0057777778,0.020658418,89.0558528075,90.7083336318,89.0558528075,89.5703977348,44392765,98.9373049274,99.2954813957,-0.0015450957,-0.0023915704,711.93,716.6619,709.26,710.83,1314499,723.5888,723.1376,-0.0069984448,-0.0054815975,50.4238000854,50.8698115364,50.0317021065,50.0709119044,22592342,51.4001240528,51.6636626783,0.0016744809,-0.0003343363,29.4096718535,29.7445442055,29.3899734799,29.4589177876,19999591,30.3167045665,30.3679217019
3365493,-0.0112109995,0.0161272865,0.0071367703,91.4207804542,93.3997994055,90.6885434423,92.8951495729,61259756,98.3642767307,99.1744972749,0.010378915,-0.0006978464,709.13,718.48,705.65,716.49,1317069,722.8044,722.8248,0.0202755906,0.0049898521,49.7964433192,50.9335274579,49.7474310718,50.8060956148,20032017,51.3028837541,51.638016041,0.0163879599,0.005923001,29.4490686008,30.0991149311,29.4293702272,29.9316787552,21826072,30.2770505823,30.3358509993
3366933,0.0042480884,-0.0112109995,0.0071665419,93.5581209216,93.706547343,92.0342763291,92.5092408774,46916939,97.7199495506,99.0506322985,-0.0136314753,-0.0036248814,715.99,721.52,704.11,706.23,2001225,721.33,722.3871,-0.0233952049,-0.0005939418,51.0596105182,51.0694828327,49.7169757482,49.8650604655,27803514,51.154670718,51.5978974446,-0.0192999673,0.0016677785,30.108964118,30.108964118,29.4096718535,29.5278620954,25709903,30.2138231862,30.2949997274
3368373,-0.004649197,0.0042480884,0.0008460237,93.1722122261,94.2111971755,92.9050446677,93.5680160164,42062391,97.0550295613,98.923855482,0.0042065173,-0.0060427664,703.67,711.6,700.63,706.63,1766836,719.5264,721.9503,0.0065372425,-0.0066915961,49.835443522,50.487016278,49.6577418613,50.1612299,24907532,50.9908576009,51.5561656279,-0.0013320013,-0.0073357786,29.5771080295,29.7937901396,29.3308783589,29.5377112822,22469947,30.1404444873,30.2516337866
3369813,0.0061284869,-0.004649197,0.004670913,93.6471767744,93.6471767744,92.5884016355,93.2117926051,30442100,96.3735002424,98.7991901727,-0.0029044934,0.0018562943,702.36,706,696.8,700.32,1670234,717.4112,721.4695,-0.0029720626,0.0031796502,49.8255712075,49.9736559248,49.183870766,49.6774864902,23842358,50.8073026493,51.5110564563,-0.0047027209,0.0033749578,29.3210291721,29.4786161613,29.0551011279,29.1831405566,21740870,30.065771623,30.2049157061
3371253,0.0058412433,0.0061284869,0.006826297,93.6471767744,94.4288892602,93.5284356373,94.2210922703,32025968,95.8208576497,98.6964544584,0.0115732163,-0.004522783,701.62,714.58,700.52,709.74,1828387,715.4408,720.9418,0.0027733756,-0.0003951008,49.835443522,50.5659947939,49.7564650061,49.9736559248,23905769,50.6242236338,51.4661834979,0.0141271443,0.0026533997,29.2816324248,29.9218295683,29.2520848644,29.6952982714,22777251,30.0248642963,30.1638031213
3375573,0.0069944456,0.0058412433,0.0081924712,94.8642734295,96.1704259373,94.6663715343,95.4183987358,38018643,95.4093428413,98.5869097684,-0.0032411929,0.0037203226,706.53,711.4781,704.18,704.24,1330692,712.946,720.2182,-0.0112648221,0.0133919648,49.9539112958,50.0328898117,49.3418277977,49.3911893702,26118720,50.3860860198,51.4096455574,0,0.008931525,29.774091766,30.0227837333,29.6755998978,29.774091766,20881905,29.9796879637,30.1185425013
3377013,0.0096280531,0.0069944456,0.0078651685,96.2001112216,97.0609844654,95.8240976208,96.872977665,35140174,95.078434924,98.5058017517,0.0187165775,0.0009304393,706.86,720.97,706.86,720.09,1929467,711.5924,719.7091,0.0175542406,0.0063965885,50.0526344407,51.0497382037,49.7564650061,50.9312704299,34757944,50.212296334,51.3708445542,0.0183606557,0.004507405,30.0400198102,30.6506693932,29.9907738761,30.5915742723,23699229,29.9691637593,30.0858119741
3378453,0.007323435,0.0096280531,0.0006022887,97.6348999612,98.6936751002,97.0807746549,98.5749339631,38642108,94.8069504842,98.4618648621,0.006257284,-0.0033091125,720.76,727.51,719.7047,725.27,1632564,710.4964,719.373,0.0038520801,-0.0036454336,51.2570568079,51.8197787336,51.1287167196,51.4545030976,24204566,50.0908037933,51.3453549822,0.0060897436,0.0031857279,30.7294628878,31.0938828003,30.6802169537,30.9165974375,18423836,29.9560178589,30.0615580001
3379893,0.009151247,0.007323435,-0.0096603924,98.6343045316,99.6732894811,97.605214677,99.3566464489,56331159,94.6123688095,98.4248646891,0.0017292183,-0.0001519085,722.87,728.33,720.28,724.12,1576286,709.0956,719.1958,-0.0007702677,0.0005781461,51.2669291224,51.3155996328,50.7042071967,51.2274398644,24335223,49.9527788616,51.3242138033,0,0.0034931724,31.0150893057,31.1529779212,30.9264466243,31.0150893057,12692300,29.94798333,30.0427409962
3381333,0.0026104418,0.009151247,-0.0074738416,98.3968222575,99.4160170174,98.2038679097,99.2972758803,36341240,94.4268208784,98.4130961159,0.0119473488,-0.0012556984,724.01,733.936,724,732.66,1974962,709.6512,719.0966,0.0077041602,-0.001146789,51.2570568079,51.6519493873,51.1089720906,51.6519493873,17721438,49.9885735024,51.3048842544,-0.0009493671,-0.0019005385,31.1234303607,31.1726762949,30.9756925584,31.0938828003,13341296,29.9559892043,30.026260467
3387093,-0.0056554231,0.0026104418,-0.0084117765,98.5551437736,99.3467513541,97.7833263826,98.8124162373,42307212,94.2454824922,98.4161413946,0.0054390904,-0.0016174632,731.74,739.73,731.26,735.72,2129545,710.154,719.0176,0.0141599694,-0.0105660377,51.5927155004,52.3232667723,51.4150138397,52.3232667723,37653081,50.0382816053,51.3020017402,0.0025388765,0.0009496676,31.0347876793,31.1726762949,30.8378039429,31.1135811739,23040218,29.9745471527,30.0172357012
3388533,0.0012295082,-0.0056554231,-0.0087345115,97.9812282777,98.4957732051,97.2984667395,97.4271029714,29173285,94.0374496909,98.4469083695,-0.0005173376,-0.0022474971,734.53,737.21,730.66,734.15,1253593,711.1944,719.0952,0.0078184592,-0.0039735099,51.7704171611,52.2739051999,51.7704171611,52.175182055,25324828,50.1083368841,51.3159380373,0.0012650221,-0.0031585597,31.1431287344,31.2416206026,30.995390932,31.1825254817,17753532,29.9954723078,30.020901561
3389973,0.0013293793,0.0012295082,0.0007163324,96.5761248223,96.8136070965,95.6163006309,96.6948659594,40191600,94.0570168531,98.4653639948,-0.0028668942,-0.0015470975,732.5,733.02,724.17,730.4,1341807,712.1768,719.2545,-0.0030395137,-0.0019054878,51.9678634508,52.0665865957,51.1731421348,51.8099064191,22840779,50.1833860364,51.3246641604,0.0063371356,-0.0006297229,31.0840336134,31.2810173499,30.9756925584,31.2810173499,14140127,30.006667343,30.0287462026
3391413,0.0065312787,0.0013293793,0.0007148693,96.7641316227,97.239096171,96.427698401,96.8927678545,28504888,94.202126345,98.4704404081,-0.0095026533,0.0035578813,729.27,729.49,720.56,722.34,1226253,713.4296,719.3176,-0.0112638412,0.0038617494,51.7111832742,51.7506725322,50.9411427444,51.1287167196,23368291,50.2719657905,51.3268704023,-0.0037807183,0.0006325111,31.2613189763,31.2613189763,30.9215220309,31.1431287344,15777539,30.0373430296,30.0298888528
3395733,-0.0022166247,0.0065312787,0.0062861198,96.9620335178,100.8211204728,96.5266493485,97.5953195822,23292504,94.4182183799,98.4685536317,-0.0115324661,0.0045914451,724.91,724.91,714.61,716.55,1566059,714.3712,719.2224,0.0026928255,0.0021101093,51.3261630093,51.6815663308,51.2274398644,51.4643754121,18243271,50.3751481862,51.3277609779,0.0012642225,0.002209596,31.162827108,31.3401124708,31.1037319871,31.2022238553,15139603,30.1027994625,30.0256218631
3397173,-0.0008079176,-0.0022166247,-0.0001009795,98.2088154571,98.822311332,97.9218577092,97.9911233725,22409450,94.6540765547,98.4957654367,-0.0044315403,0.0102002372,719.84,721.98,716.55,716.65,1336754,715.1088,719.3833,-0.0026799387,-0.0015355086,51.5729708714,52.0567142812,51.4347584686,51.4347584686,20866770,50.4481306538,51.3394519854,0.0040944882,-0.0025094103,31.2711681631,31.5370962073,31.221922229,31.3992075918,19339090,30.1632465815,30.0307770579
3398613,0.0116751269,-0.0008079176,-0.0044471397,97.9812282777,98.5155633946,97.644795056,97.9020675197,20848131,94.8257890738,98.5012503572,0.0059671805,-0.0074284616,723.96,728.57,720.58,728.28,1583701,716.5456,719.5189,0.0003844675,-0.0007686395,51.3557799528,51.7704171611,51.2076952355,51.3755245817,21149438,50.5512878982,51.3362418786,0.0028301887,-0.0065851364,31.3204140972,31.5173978337,31.3105649104,31.4090567786,12732088,30.2338518069,30.0279976949
3400053,0.0030447579,0.0116751269,-0.0112393377,97.4666833504,98.9410524691,97.4271029714,98.6046192474,26601354,95.0645501473,98.5371405222,0.007899069,-0.0125037745,722.87,729.54,722.3361,728.58,988914,717.8608,719.8602,-0.0073076923,-0.0110422317,51.3360353238,51.3360353238,50.832547285,50.9608873733,20305664,50.6343307724,51.3495211848,0.0082070707,-0.0075140889,31.2022238553,31.5173978337,31.2022238553,31.4583027127,11276764,30.3161910087,30.0545523428
3401493,-0.0136791975,0.0030447579,-0.0014165739,97.4963686347,98.3035115139,97.4468931609,97.7932214773,31712936,95.2858044661,98.5695143964,-8.33947E-05,-0.004031081,719.47,725.89,716.43,719.41,1216443,718.58,720.0364,0.0084231146,-0.0369075369,50.3981654477,51.3853968962,50.3882931332,50.8226749705,25833151,50.7091004646,51.3656039272,0.0107255521,0.0003121099,31.221922229,31.7537783174,31.1726762949,31.556794581,35749113,30.4005000479,30.0817047744
3405813,0.0014385532,-0.0136791975,-0.0002054654,97.6546901508,98.0801792253,96.0813700845,96.3188523586,38020494,95.4686658172,98.5858728789,0.0025819598,-0.0026170722,716.51,725.44,716.51,718.36,1258930,718.8696,720.2355,0.011294877,-0.0047865975,48.9469352183,50.0674429124,48.4335748651,49.4997848295,83217844,50.7133101421,51.3662189802,0.0037441498,-0.0049735779,31.5666437678,32.0098571748,31.556794581,31.6848340096,23004832,30.4844151197,30.1121700586
3407253,-0.0069515437,0.0014385532,0.0036938231,96.2990621691,97.4419456135,95.735041768,96.4375934957,31931944,95.6535061872,98.6082121058,0.0024983251,0.0010163309,716.48,722.47,713.12,718.27,1306065,719.0844,720.3523,-0.0014028056,-0.0010034116,49.2628492819,49.4602955716,48.9370629038,49.1937430805,42577106,50.7178252851,51.3667911125,0.0040612309,0.0034225264,31.5272470205,31.7537783174,31.3105649104,31.6552864492,18754277,30.5766035083,30.1416623812
3408693,0.011404873,-0.0069515437,-0.0071031501,96.793816907,97.3776274976,96.0121044212,96.1209504635,29445227,95.8007451972,98.5772994617,-0.0001112656,-0.0055778112,719,722.98,717.31,718.92,1214517,718.914,720.289,-0.001807955,-0.0034212115,49.144381508,49.4800402005,49.0555306777,49.0555306777,33757639,50.6795626239,51.3483628326,-0.0198449612,-0.0053780449,31.7636275042,31.7734766911,31.1135811739,31.1332795476,23783272,30.6345167268,30.1633698658
3410133,-0.013351273,0.011404873,-0.0095335725,95.4381889253,96.7245512437,95.0621753246,96.5266493485,31326815,96.0002303075,98.5698127855,-0.0063644375,-0.0024072301,714.91,716.65,703.26,710.36,1982471,718.7168,720.2759,0.0175686591,0.0003969041,48.8877013314,49.8255712075,48.8746698763,49.7465926916,31188605,50.6677661493,51.3417121033,0.0079516539,0.0012622278,30.9658433716,31.2908665367,30.7491612615,31.2120730421,18547853,30.6987334249,30.1890107566
3411573,-0.009375,-0.013351273,0.0070282178,95.6064055362,95.6360908205,94.3002530283,94.3299383126,61008219,96.1977363988,98.534978727,-0.023890496,0.0101919852,708.65,708.82,688.4515,691.72,3402357,717.8532,720.0627,-0.0055544535,0.0101735488,49.7663373206,49.7860819496,49.183870766,49.489912515,45710516,50.6276659606,51.328795705,0.0009454775,0.0097607053,31.2514697894,31.330263284,30.995390932,31.2810173499,27047860,30.7775269195,30.2120504437
3415893,0.0102169791,-0.009375,-0.0016824395,94.9929096613,95.5569300624,94.0330854699,94.1023511332,34411901,96.3790145348,98.5621385908,-0.0072412954,0.0067607502,698.77,702.48,693.41,693.71,2082538,717.1684,719.9999,-0.0112559242,0.0025963651,49.9934005538,50.180974529,49.3911893702,49.4306786281,35607946,50.6020566296,51.3245341358,0.003118179,0.0027976376,31.5863421414,31.9507620539,31.5272470205,31.6848340096,21961579,30.8665635684,30.2403864859
3417333,-0.0072727273,0.0102169791,0.0035449901,93.9440296171,95.3392379778,93.6827991155,94.9038538085,35546358,96.4593627042,98.5907593319,-0.0035223368,0.0044831451,698.4,702.77,692.01,695.94,1465634,716.3464,719.6497,0.0197211155,-0.0021488572,49.5590187164,50.7733133981,49.5195294585,50.5363778505,34097825,50.591267919,51.3232017849,0.0018598884,-0.0006188119,31.7734766911,31.8867423395,31.6060405151,31.832571812,15476450,30.9425992907,30.2686513664
3418773,0.001667709,-0.0072727273,0.0040816327,95.2402870302,95.8735730946,94.3497285021,94.5476303973,29219122,96.540898285,98.5840253227,-0.0022887878,-1.43377E-05,699.06,700.86,693.0819,697.46,1184318,715.9956,719.1948,-0.0017619421,0.0056873897,50.4277823911,50.8029303416,50.3019103814,50.3389315608,28816848,50.6102227628,51.2903527033,-0.0003095975,0.0089811087,31.8128734383,32.1378966035,31.7636275042,31.8030242515,18304758,31.0336057769,30.2864584797
3420213,0.005273921,0.001667709,-0.033194589,94.9335390928,95.2798674092,94.2507775546,95.0918606089,32240187,96.6018520687,98.5916355202,0.0063373719,-0.0380412327,697.45,701.95,687,701.87,2171415,715.8052,718.6935,0.0122854914,-0.040454633,50.6252286808,51.3952692107,50.4968885925,51.2471844934,29028833,50.6536609465,51.2702850181,0.0125844076,-0.0360715368,32.0886506694,32.502316516,32.0109405854,32.4924673291,22048784,31.1517960188,30.3130956984
